area_name,area_code,date,new_deaths,total_deaths
Ealing,E09000009,2020-11-05,1,282
Enfield,E09000010,2020-11-05,0,245
Greenwich,E09000011,2020-11-05,0,184
Hackney and City of London,E09000012,2020-11-05,0,181
Hammersmith and Fulham,E09000013,2020-11-05,1,116
Haringey,E09000014,2020-11-05,0,189
Harrow,E09000015,2020-11-05,0,309
Havering,E09000016,2020-11-05,3,267
Hillingdon,E09000017,2020-11-05,0,225
Hounslow,E09000018,2020-11-05,1,214
Islington,E09000019,2020-11-05,0,108
Kensington and Chelsea,E09000020,2020-11-05,1,97
Kingston upon Thames,E09000021,2020-11-05,0,114
Lambeth,E09000022,2020-11-05,0,251
Lewisham,E09000023,2020-11-05,0,231
Merton,E09000024,2020-11-05,0,167
Newham,E09000025,2020-11-05,1,232
Redbridge,E09000026,2020-11-05,3,289
Richmond upon Thames,E09000027,2020-11-05,0,114
Southwark,E09000028,2020-11-05,0,167
Sutton,E09000029,2020-11-05,0,141
Tower Hamlets,E09000030,2020-11-05,0,135
Waltham Forest,E09000031,2020-11-05,0,200
Wandsworth,E09000032,2020-11-05,0,183
Westminster,E09000033,2020-11-05,0,138
Barking and Dagenham,E09000002,2020-11-06,2,141
Barnet,E09000003,2020-11-06,1,339
Bexley,E09000004,2020-11-06,1,202
Brent,E09000005,2020-11-06,0,390
Bromley,E09000006,2020-11-06,0,265
Camden,E09000007,2020-11-06,0,128
Croydon,E09000008,2020-11-06,0,370
Ealing,E09000009,2020-11-06,0,282
Enfield,E09000010,2020-11-06,1,246
Greenwich,E09000011,2020-11-06,0,184
Hackney and City of London,E09000012,2020-11-06,0,181
Hammersmith and Fulham,E09000013,2020-11-06,0,116
Haringey,E09000014,2020-11-06,0,189
Harrow,E09000015,2020-11-06,0,309
Havering,E09000016,2020-11-06,2,269
Hillingdon,E09000017,2020-11-06,0,225
Hounslow,E09000018,2020-11-06,0,214
Islington,E09000019,2020-11-06,0,108
Kensington and Chelsea,E09000020,2020-11-06,0,97
Kingston upon Thames,E09000021,2020-11-06,0,114
Lambeth,E09000022,2020-11-06,0,251
Lewisham,E09000023,2020-11-06,2,233
Merton,E09000024,2020-11-06,1,168
Newham,E09000025,2020-11-06,1,233
Redbridge,E09000026,2020-11-06,1,290
Richmond upon Thames,E09000027,2020-11-06,0,114
Southwark,E09000028,2020-11-06,0,167
Sutton,E09000029,2020-11-06,1,142
Tower Hamlets,E09000030,2020-11-06,0,135
Waltham Forest,E09000031,2020-11-06,1,201
Wandsworth,E09000032,2020-11-06,1,184
Westminster,E09000033,2020-11-06,1,139
Barking and Dagenham,E09000002,2020-11-07,2,143
Barnet,E09000003,2020-11-07,3,342
Bexley,E09000004,2020-11-07,1,203
Brent,E09000005,2020-11-07,0,390
Bromley,E09000006,2020-11-07,0,265
Camden,E09000007,2020-11-07,0,128
Croydon,E09000008,2020-11-07,0,370
Ealing,E09000009,2020-11-07,0,282
Enfield,E09000010,2020-11-07,1,247
Greenwich,E09000011,2020-11-07,0,184
Hackney and City of London,E09000012,2020-11-07,0,181
Hammersmith and Fulham,E09000013,2020-11-07,0,116
Haringey,E09000014,2020-11-07,0,189
Harrow,E09000015,2020-11-07,1,310
Havering,E09000016,2020-11-07,5,274
Hillingdon,E09000017,2020-11-07,0,225
Hounslow,E09000018,2020-11-07,1,215
Islington,E09000019,2020-11-07,0,108
Kensington and Chelsea,E09000020,2020-11-07,0,97
Kingston upon Thames,E09000021,2020-11-07,2,116
Lambeth,E09000022,2020-11-07,0,251
Lewisham,E09000023,2020-11-07,0,233
Merton,E09000024,2020-11-07,0,168
Newham,E09000025,2020-11-07,1,234
Redbridge,E09000026,2020-11-07,2,292
Richmond upon Thames,E09000027,2020-11-07,1,115
Southwark,E09000028,2020-11-07,1,168
Sutton,E09000029,2020-11-07,1,143
Tower Hamlets,E09000030,2020-11-07,0,135
Waltham Forest,E09000031,2020-11-07,0,201
Wandsworth,E09000032,2020-11-07,0,184
Westminster,E09000033,2020-11-07,1,140
Barking and Dagenham,E09000002,2020-11-08,0,143
Barnet,E09000003,2020-11-08,0,342
Bexley,E09000004,2020-11-08,3,206
Brent,E09000005,2020-11-08,0,390
Bromley,E09000006,2020-11-08,0,265
Camden,E09000007,2020-11-08,0,128
Croydon,E09000008,2020-11-08,0,370
Ealing,E09000009,2020-11-08,1,283
Enfield,E09000010,2020-11-08,1,248
Greenwich,E09000011,2020-11-08,0,184
Hackney and City of London,E09000012,2020-11-08,1,182
Hammersmith and Fulham,E09000013,2020-11-08,1,117
Haringey,E09000014,2020-11-08,0,189
Harrow,E09000015,2020-11-08,0,310
Havering,E09000016,2020-11-08,1,275
Hillingdon,E09000017,2020-11-08,1,226
Hounslow,E09000018,2020-11-08,1,216
Islington,E09000019,2020-11-08,0,108
Kensington and Chelsea,E09000020,2020-11-08,0,97
Kingston upon Thames,E09000021,2020-11-08,1,117
Lambeth,E09000022,2020-11-08,0,251
Lewisham,E09000023,2020-11-08,1,234
Merton,E09000024,2020-11-08,0,168
Newham,E09000025,2020-11-08,1,235
Redbridge,E09000026,2020-11-08,3,295
Richmond upon Thames,E09000027,2020-11-08,1,116
Southwark,E09000028,2020-11-08,0,168
Sutton,E09000029,2020-11-08,3,146
Tower Hamlets,E09000030,2020-11-08,0,135
Waltham Forest,E09000031,2020-11-08,0,201
Wandsworth,E09000032,2020-11-08,0,184
Westminster,E09000033,2020-11-08,0,140
Barking and Dagenham,E09000002,2020-11-09,6,149
Barnet,E09000003,2020-11-09,2,344
Bexley,E09000004,2020-11-09,1,207
Brent,E09000005,2020-11-09,0,390
Bromley,E09000006,2020-11-09,2,267
Camden,E09000007,2020-11-09,0,128
Croydon,E09000008,2020-11-09,1,371
Ealing,E09000009,2020-11-09,0,283
Enfield,E09000010,2020-11-09,0,248
Greenwich,E09000011,2020-11-09,0,184
Hackney and City of London,E09000012,2020-11-09,1,183
Hammersmith and Fulham,E09000013,2020-11-09,0,117
Haringey,E09000014,2020-11-09,1,190
Harrow,E09000015,2020-11-09,0,310
Havering,E09000016,2020-11-09,8,283
Hillingdon,E09000017,2020-11-09,0,226
Hounslow,E09000018,2020-11-09,0,216
Islington,E09000019,2020-11-09,0,108
Kensington and Chelsea,E09000020,2020-11-09,0,97
Kingston upon Thames,E09000021,2020-11-09,2,119
Lambeth,E09000022,2020-11-09,0,251
Lewisham,E09000023,2020-11-09,1,235
Merton,E09000024,2020-11-09,0,168
Newham,E09000025,2020-11-09,0,235
Redbridge,E09000026,2020-11-09,3,298
Richmond upon Thames,E09000027,2020-11-09,0,116
Southwark,E09000028,2020-11-09,0,168
Sutton,E09000029,2020-11-09,0,146
Tower Hamlets,E09000030,2020-11-09,0,135
Waltham Forest,E09000031,2020-11-09,0,201
Wandsworth,E09000032,2020-11-09,0,184
Westminster,E09000033,2020-11-09,1,141
Barking and Dagenham,E09000002,2020-11-10,1,150
Barnet,E09000003,2020-11-10,0,344
Bexley,E09000004,2020-11-10,1,208
Brent,E09000005,2020-11-10,0,390
Bromley,E09000006,2020-11-10,1,268
Camden,E09000007,2020-11-10,0,128
Croydon,E09000008,2020-11-10,2,373
Ealing,E09000009,2020-11-10,2,285
Enfield,E09000010,2020-11-10,0,248
Greenwich,E09000011,2020-11-10,0,184
Hackney and City of London,E09000012,2020-11-10,0,183
Hammersmith and Fulham,E09000013,2020-11-10,0,117
Haringey,E09000014,2020-11-10,0,190
Harrow,E09000015,2020-11-10,0,310
Havering,E09000016,2020-11-10,5,288
Hillingdon,E09000017,2020-11-10,1,227
Hounslow,E09000018,2020-11-10,0,216
Islington,E09000019,2020-11-10,0,108
Kensington and Chelsea,E09000020,2020-11-10,0,97
Kingston upon Thames,E09000021,2020-11-10,0,119
Lambeth,E09000022,2020-11-10,0,251
Lewisham,E09000023,2020-11-10,0,235
Merton,E09000024,2020-11-10,0,168
Newham,E09000025,2020-11-10,0,235
Redbridge,E09000026,2020-11-10,1,299
Richmond upon Thames,E09000027,2020-11-10,0,116
Southwark,E09000028,2020-11-10,0,168
Sutton,E09000029,2020-11-10,1,147
Tower Hamlets,E09000030,2020-11-10,0,135
Waltham Forest,E09000031,2020-11-10,0,201
Wandsworth,E09000032,2020-11-10,0,184
Westminster,E09000033,2020-11-10,0,141
Barking and Dagenham,E09000002,2020-11-11,2,152
Barnet,E09000003,2020-11-11,1,345
Bexley,E09000004,2020-11-11,0,208
Brent,E09000005,2020-11-11,0,390
Bromley,E09000006,2020-11-11,0,268
Camden,E09000007,2020-11-11,0,128
Croydon,E09000008,2020-11-11,1,374
Ealing,E09000009,2020-11-11,1,286
Enfield,E09000010,2020-11-11,0,248
Greenwich,E09000011,2020-11-11,0,184
Hackney and City of London,E09000012,2020-11-11,1,184
Hammersmith and Fulham,E09000013,2020-11-11,0,117
Haringey,E09000014,2020-11-11,0,190
Harrow,E09000015,2020-11-11,0,310
Havering,E09000016,2020-11-11,0,288
Hillingdon,E09000017,2020-11-11,1,228
Hounslow,E09000018,2020-11-11,2,218
Islington,E09000019,2020-11-11,1,109
Kensington and Chelsea,E09000020,2020-11-11,0,97
Kingston upon Thames,E09000021,2020-11-11,0,119
Lambeth,E09000022,2020-11-11,0,251
Lewisham,E09000023,2020-11-11,0,235
Merton,E09000024,2020-11-11,0,168
Newham,E09000025,2020-11-11,1,236
Redbridge,E09000026,2020-11-11,0,299
Richmond upon Thames,E09000027,2020-11-11,0,116
Southwark,E09000028,2020-11-11,0,168
Sutton,E09000029,2020-11-11,0,147
Tower Hamlets,E09000030,2020-11-11,0,135
Waltham Forest,E09000031,2020-11-11,0,201
Wandsworth,E09000032,2020-11-11,1,185
Westminster,E09000033,2020-11-11,0,141
Barking and Dagenham,E09000002,2020-11-12,1,153
Barnet,E09000003,2020-11-12,0,345
Bexley,E09000004,2020-11-12,3,211
Brent,E09000005,2020-11-12,0,390
Bromley,E09000006,2020-11-12,0,268
Camden,E09000007,2020-11-12,0,128
Croydon,E09000008,2020-11-12,1,375
Ealing,E09000009,2020-11-12,1,287
Enfield,E09000010,2020-11-12,0,248
Greenwich,E09000011,2020-11-12,0,184
Hackney and City of London,E09000012,2020-11-12,0,184
Hammersmith and Fulham,E09000013,2020-11-12,0,117
Haringey,E09000014,2020-11-12,0,190
Harrow,E09000015,2020-11-12,0,310
Havering,E09000016,2020-11-12,0,288
Hillingdon,E09000017,2020-11-12,2,230
Hounslow,E09000018,2020-11-12,1,219
Islington,E09000019,2020-11-12,0,109
Kensington and Chelsea,E09000020,2020-11-12,0,97
Kingston upon Thames,E09000021,2020-11-12,1,120
Lambeth,E09000022,2020-11-12,0,251
Lewisham,E09000023,2020-11-12,0,235
Merton,E09000024,2020-11-12,2,170
Newham,E09000025,2020-11-12,0,236
Redbridge,E09000026,2020-11-12,2,301
Richmond upon Thames,E09000027,2020-11-12,0,116
Southwark,E09000028,2020-11-12,0,168
Sutton,E09000029,2020-11-12,3,150
Tower Hamlets,E09000030,2020-11-12,1,136
Waltham Forest,E09000031,2020-11-12,2,203
Wandsworth,E09000032,2020-11-12,0,185
Westminster,E09000033,2020-11-12,0,141
Barking and Dagenham,E09000002,2020-11-13,0,153
Barnet,E09000003,2020-11-13,1,346
Bexley,E09000004,2020-11-13,1,212
Brent,E09000005,2020-11-13,0,390
Bromley,E09000006,2020-11-13,0,268
Camden,E09000007,2020-11-13,1,129
Croydon,E09000008,2020-11-13,0,375
Ealing,E09000009,2020-11-13,0,287
Enfield,E09000010,2020-11-13,1,249
Greenwich,E09000011,2020-11-13,0,184
Hackney and City of London,E09000012,2020-11-13,0,184
Hammersmith and Fulham,E09000013,2020-11-13,0,117
Haringey,E09000014,2020-11-13,0,190
Harrow,E09000015,2020-11-13,0,310
Havering,E09000016,2020-11-13,2,290
Hillingdon,E09000017,2020-11-13,1,231
Hounslow,E09000018,2020-11-13,1,220
Islington,E09000019,2020-11-13,0,109
Kensington and Chelsea,E09000020,2020-11-13,0,97
Kingston upon Thames,E09000021,2020-11-13,0,120
Lambeth,E09000022,2020-11-13,0,251
Lewisham,E09000023,2020-11-13,0,235
Merton,E09000024,2020-11-13,1,171
Newham,E09000025,2020-11-13,3,239
Redbridge,E09000026,2020-11-13,0,301
Richmond upon Thames,E09000027,2020-11-13,0,116
Southwark,E09000028,2020-11-13,1,169
Sutton,E09000029,2020-11-13,0,150
Tower Hamlets,E09000030,2020-11-13,0,136
Waltham Forest,E09000031,2020-11-13,0,203
Wandsworth,E09000032,2020-11-13,0,185
Westminster,E09000033,2020-11-13,0,141
Barking and Dagenham,E09000002,2020-11-14,3,156
Barnet,E09000003,2020-11-14,0,346
Bexley,E09000004,2020-11-14,2,214
Brent,E09000005,2020-11-14,0,390
Bromley,E09000006,2020-11-14,0,268
Camden,E09000007,2020-11-14,0,129
Croydon,E09000008,2020-11-14,2,377
Ealing,E09000009,2020-11-14,1,288
Enfield,E09000010,2020-11-14,0,249
Greenwich,E09000011,2020-11-14,0,184
Hackney and City of London,E09000012,2020-11-14,1,185
Hammersmith and Fulham,E09000013,2020-11-14,1,118
Haringey,E09000014,2020-11-14,2,192
Harrow,E09000015,2020-11-14,0,310
Havering,E09000016,2020-11-14,3,293
Hillingdon,E09000017,2020-11-14,0,231
Hounslow,E09000018,2020-11-14,1,221
Islington,E09000019,2020-11-14,0,109
Kensington and Chelsea,E09000020,2020-11-14,0,97
Kingston upon Thames,E09000021,2020-11-14,0,120
Lambeth,E09000022,2020-11-14,0,251
Lewisham,E09000023,2020-11-14,0,235
Merton,E09000024,2020-11-14,1,172
Newham,E09000025,2020-11-14,0,239
Redbridge,E09000026,2020-11-14,2,303
Richmond upon Thames,E09000027,2020-11-14,0,116
Southwark,E09000028,2020-11-14,0,169
Sutton,E09000029,2020-11-14,0,150
Tower Hamlets,E09000030,2020-11-14,1,137
Waltham Forest,E09000031,2020-11-14,0,203
Wandsworth,E09000032,2020-11-14,0,185
Westminster,E09000033,2020-11-14,0,141
Barking and Dagenham,E09000002,2020-11-15,0,156
Barnet,E09000003,2020-11-15,0,346
Bexley,E09000004,2020-11-15,2,216
Brent,E09000005,2020-11-15,1,391
Bromley,E09000006,2020-11-15,0,268
Camden,E09000007,2020-11-15,0,129
Croydon,E09000008,2020-11-15,1,378
Ealing,E09000009,2020-11-15,2,290
Enfield,E09000010,2020-11-15,1,250
Greenwich,E09000011,2020-11-15,0,184
Hackney and City of London,E09000012,2020-11-15,0,185
Hammersmith and Fulham,E09000013,2020-11-15,0,118
Haringey,E09000014,2020-11-15,0,192
Harrow,E09000015,2020-11-15,0,310
Havering,E09000016,2020-11-15,2,295
Hillingdon,E09000017,2020-11-15,1,232
Hounslow,E09000018,2020-11-15,0,221
Islington,E09000019,2020-11-15,0,109
Kensington and Chelsea,E09000020,2020-11-15,1,98
Kingston upon Thames,E09000021,2020-11-15,1,121
Lambeth,E09000022,2020-11-15,0,251
Lewisham,E09000023,2020-11-15,0,235
Merton,E09000024,2020-11-15,0,172
Newham,E09000025,2020-11-15,1,240
Redbridge,E09000026,2020-11-15,0,303
Richmond upon Thames,E09000027,2020-11-15,0,116
Southwark,E09000028,2020-11-15,0,169
Sutton,E09000029,2020-11-15,1,151
Tower Hamlets,E09000030,2020-11-15,3,140
Waltham Forest,E09000031,2020-11-15,2,205
Wandsworth,E09000032,2020-11-15,0,185
Westminster,E09000033,2020-11-15,0,141
Barking and Dagenham,E09000002,2020-11-16,2,158
Barnet,E09000003,2020-11-16,2,348
Bexley,E09000004,2020-11-16,2,218
Brent,E09000005,2020-11-16,1,392
Bromley,E09000006,2020-11-16,0,268
Camden,E09000007,2020-11-16,0,129
Croydon,E09000008,2020-11-16,1,379
Ealing,E09000009,2020-11-16,2,292
Enfield,E09000010,2020-11-16,0,250
Greenwich,E09000011,2020-11-16,1,185
Hackney and City of London,E09000012,2020-11-16,1,186
Hammersmith and Fulham,E09000013,2020-11-16,0,118
Haringey,E09000014,2020-11-16,0,192
Harrow,E09000015,2020-11-16,0,310
Havering,E09000016,2020-11-16,2,297
Hillingdon,E09000017,2020-11-16,1,233
Hounslow,E09000018,2020-11-16,2,223
Islington,E09000019,2020-11-16,0,109
Kensington and Chelsea,E09000020,2020-11-16,0,98
Kingston upon Thames,E09000021,2020-11-16,1,122
Lambeth,E09000022,2020-11-16,0,251
Lewisham,E09000023,2020-11-16,0,235
Merton,E09000024,2020-11-16,0,172
Newham,E09000025,2020-11-16,2,242
Redbridge,E09000026,2020-11-16,7,310
Richmond upon Thames,E09000027,2020-11-16,1,117
Southwark,E09000028,2020-11-16,0,169
Sutton,E09000029,2020-11-16,0,151
Tower Hamlets,E09000030,2020-11-16,0,140
Waltham Forest,E09000031,2020-11-16,1,206
Wandsworth,E09000032,2020-11-16,1,186
Westminster,E09000033,2020-11-16,0,141
Barking and Dagenham,E09000002,2020-11-17,2,160
Barnet,E09000003,2020-11-17,3,351
Bexley,E09000004,2020-11-17,0,218
Brent,E09000005,2020-11-17,1,393
Bromley,E09000006,2020-11-17,1,269
Camden,E09000007,2020-11-17,1,130
Croydon,E09000008,2020-11-17,0,379
Ealing,E09000009,2020-11-17,1,293
Enfield,E09000010,2020-11-17,3,253
Greenwich,E09000011,2020-11-17,0,185
Hackney and City of London,E09000012,2020-11-17,0,186
Hammersmith and Fulham,E09000013,2020-11-17,0,118
Haringey,E09000014,2020-11-17,0,192
Harrow,E09000015,2020-11-17,1,311
Havering,E09000016,2020-11-17,4,301
Hillingdon,E09000017,2020-11-17,1,234
Hounslow,E09000018,2020-11-17,0,223
Islington,E09000019,2020-11-17,0,109
Kensington and Chelsea,E09000020,2020-11-17,1,99
Kingston upon Thames,E09000021,2020-11-17,0,122
Lambeth,E09000022,2020-11-17,1,252
Lewisham,E09000023,2020-11-17,0,235
Merton,E09000024,2020-11-17,0,172
Newham,E09000025,2020-11-17,2,244
Redbridge,E09000026,2020-11-17,2,312
Richmond upon Thames,E09000027,2020-11-17,3,120
Southwark,E09000028,2020-11-17,0,169
Sutton,E09000029,2020-11-17,0,151
Tower Hamlets,E09000030,2020-11-17,2,142
Waltham Forest,E09000031,2020-11-17,1,207
Wandsworth,E09000032,2020-11-17,0,186
Westminster,E09000033,2020-11-17,0,141
Barking and Dagenham,E09000002,2020-11-18,1,161
Barnet,E09000003,2020-11-18,0,351
Bexley,E09000004,2020-11-18,1,219
Brent,E09000005,2020-11-18,0,393
Bromley,E09000006,2020-11-18,0,269
Camden,E09000007,2020-11-18,0,130
Croydon,E09000008,2020-11-18,2,381
Ealing,E09000009,2020-11-18,0,293
Enfield,E09000010,2020-11-18,1,254
Greenwich,E09000011,2020-11-18,1,186
Hackney and City of London,E09000012,2020-11-18,0,186
Hammersmith and Fulham,E09000013,2020-11-18,0,118
Haringey,E09000014,2020-11-18,0,192
Harrow,E09000015,2020-11-18,0,311
Havering,E09000016,2020-11-18,3,304
Hillingdon,E09000017,2020-11-18,0,234
Hounslow,E09000018,2020-11-18,1,224
Islington,E09000019,2020-11-18,0,109
Kensington and Chelsea,E09000020,2020-11-18,1,100
Kingston upon Thames,E09000021,2020-11-18,1,123
Lambeth,E09000022,2020-11-18,0,252
Lewisham,E09000023,2020-11-18,2,237
Merton,E09000024,2020-11-18,1,173
Newham,E09000025,2020-11-18,0,244
Redbridge,E09000026,2020-11-18,1,313
Richmond upon Thames,E09000027,2020-11-18,0,120
Southwark,E09000028,2020-11-18,0,169
Sutton,E09000029,2020-11-18,1,152
Tower Hamlets,E09000030,2020-11-18,0,142
Waltham Forest,E09000031,2020-11-18,2,209
Wandsworth,E09000032,2020-11-18,2,188
Westminster,E09000033,2020-11-18,0,141
Barking and Dagenham,E09000002,2020-11-19,1,162
Barnet,E09000003,2020-11-19,2,353
Bexley,E09000004,2020-11-19,2,221
Brent,E09000005,2020-11-19,0,393
Bromley,E09000006,2020-11-19,1,270
Camden,E09000007,2020-11-19,0,130
Croydon,E09000008,2020-11-19,3,384
Ealing,E09000009,2020-11-19,1,294
Enfield,E09000010,2020-11-19,1,255
Greenwich,E09000011,2020-11-19,0,186
Hackney and City of London,E09000012,2020-11-19,3,189
Hammersmith and Fulham,E09000013,2020-11-19,0,118
Haringey,E09000014,2020-11-19,0,192
Harrow,E09000015,2020-11-19,0,311
Havering,E09000016,2020-11-19,1,305
Hillingdon,E09000017,2020-11-19,0,234
Hounslow,E09000018,2020-11-19,2,226
Islington,E09000019,2020-11-19,1,110
Kensington and Chelsea,E09000020,2020-11-19,1,101
Kingston upon Thames,E09000021,2020-11-19,2,125
Lambeth,E09000022,2020-11-19,0,252
Lewisham,E09000023,2020-11-19,0,237
Merton,E09000024,2020-11-19,1,174
Newham,E09000025,2020-11-19,1,245
Redbridge,E09000026,2020-11-19,2,315
Richmond upon Thames,E09000027,2020-11-19,0,120
Southwark,E09000028,2020-11-19,0,169
Sutton,E09000029,2020-11-19,1,153
Tower Hamlets,E09000030,2020-11-19,0,142
Waltham Forest,E09000031,2020-11-19,1,210
Wandsworth,E09000032,2020-11-19,0,188
Westminster,E09000033,2020-11-19,0,141
Barking and Dagenham,E09000002,2020-11-20,5,167
Barnet,E09000003,2020-11-20,1,354
Bexley,E09000004,2020-11-20,1,222
Brent,E09000005,2020-11-20,0,393
Bromley,E09000006,2020-11-20,0,270
Camden,E09000007,2020-11-20,0,130
Croydon,E09000008,2020-11-20,2,386
Ealing,E09000009,2020-11-20,1,295
Enfield,E09000010,2020-11-20,0,255
Greenwich,E09000011,2020-11-20,1,187
Hackney and City of London,E09000012,2020-11-20,0,189
Hammersmith and Fulham,E09000013,2020-11-20,0,118
Haringey,E09000014,2020-11-20,0,192
Harrow,E09000015,2020-11-20,1,312
Havering,E09000016,2020-11-20,2,307
Hillingdon,E09000017,2020-11-20,1,235
Hounslow,E09000018,2020-11-20,1,227
Islington,E09000019,2020-11-20,1,111
Kensington and Chelsea,E09000020,2020-11-20,0,101
Kingston upon Thames,E09000021,2020-11-20,1,126
Lambeth,E09000022,2020-11-20,1,253
Lewisham,E09000023,2020-11-20,1,238
Merton,E09000024,2020-11-20,1,175
Newham,E09000025,2020-11-20,1,246
Redbridge,E09000026,2020-11-20,3,318
Richmond upon Thames,E09000027,2020-11-20,0,120
Southwark,E09000028,2020-11-20,0,169
Sutton,E09000029,2020-11-20,1,154
Tower Hamlets,E09000030,2020-11-20,0,142
Waltham Forest,E09000031,2020-11-20,1,211
Wandsworth,E09000032,2020-11-20,0,188
Westminster,E09000033,2020-11-20,1,142
Barking and Dagenham,E09000002,2020-11-21,2,169
Barnet,E09000003,2020-11-21,2,356
Bexley,E09000004,2020-11-21,3,225
Brent,E09000005,2020-11-21,0,393
Bromley,E09000006,2020-11-21,0,270
Camden,E09000007,2020-11-21,0,130
Croydon,E09000008,2020-11-21,1,387
Ealing,E09000009,2020-11-21,0,295
Enfield,E09000010,2020-11-21,1,256
Greenwich,E09000011,2020-11-21,0,187
Hackney and City of London,E09000012,2020-11-21,0,189
Hammersmith and Fulham,E09000013,2020-11-21,0,118
Haringey,E09000014,2020-11-21,0,192
Harrow,E09000015,2020-11-21,2,314
Havering,E09000016,2020-11-21,2,309
Hillingdon,E09000017,2020-11-21,1,236
Hounslow,E09000018,2020-11-21,1,228
Islington,E09000019,2020-11-21,0,111
Kensington and Chelsea,E09000020,2020-11-21,0,101
Kingston upon Thames,E09000021,2020-11-21,1,127
Lambeth,E09000022,2020-11-21,0,253
Lewisham,E09000023,2020-11-21,0,238
Merton,E09000024,2020-11-21,0,175
Newham,E09000025,2020-11-21,0,246
Redbridge,E09000026,2020-11-21,0,318
Richmond upon Thames,E09000027,2020-11-21,1,121
Southwark,E09000028,2020-11-21,0,169
Sutton,E09000029,2020-11-21,1,155
Tower Hamlets,E09000030,2020-11-21,0,142
Waltham Forest,E09000031,2020-11-21,0,211
Wandsworth,E09000032,2020-11-21,2,190
Westminster,E09000033,2020-11-21,0,142
Barking and Dagenham,E09000002,2020-11-22,0,169
Barnet,E09000003,2020-11-22,1,357
Bexley,E09000004,2020-11-22,1,226
Brent,E09000005,2020-11-22,0,393
Bromley,E09000006,2020-11-22,0,270
Camden,E09000007,2020-11-22,0,130
Croydon,E09000008,2020-11-22,3,390
